Date,State,Infected,Recovered,Death
16-09-2022,Tamil Nadu,3575380,3532547,38039
17-09-2022,Tamil Nadu,3575843,3532983,38040
18-09-2022,Tamil Nadu,3576322,3533417,38040
19-09-2022,Tamil Nadu,3576814,3533848,38040
20-09-2022,Tamil Nadu,3577312,3534277,38040
21-09-2022,Tamil Nadu,3577808,3534698,38040
22-09-2022,Tamil Nadu,3578317,3535117,38041
23-09-2022,Tamil Nadu,3578839,3535564,38042
24-09-2022,Tamil Nadu,3579368,3536027,38044
25-09-2022,Tamil Nadu,3579901,3536506,38046
26-09-2022,Tamil Nadu,3580439,3536998,38046
27-09-2022,Tamil Nadu,3580979,3537496,38046
28-09-2022,Tamil Nadu,3581516,3537998,38046
29-09-2022,Tamil Nadu,3582051,3538507,38046
30-09-2022,Tamil Nadu,3582582,3539029,38046
1/10/2022,Tamil Nadu,3582582,3539029,38046
2/10/2022,Tamil Nadu,3583613,3540100,38047
3/10/2022,Tamil Nadu,3584102,3540640,38047
4/10/2022,Tamil Nadu,3584563,3541177,38047
5/10/2022,Tamil Nadu,3585006,3541703,38047
6/10/2022,Tamil Nadu,3585427,3542208,38047
7/10/2022,Tamil Nadu,3585831,3542712,38047
8/10/2022,Tamil Nadu,3586218,3543194,38047
9/10/2022,Tamil Nadu,3586584,3543691,38048
10/10/2022,Tamil Nadu,3586926,3544171,38048
11/10/2022,Tamil Nadu,3587255,3544637,38048
12/10/2022,Tamil Nadu,3587559,3545061,38048
13-10-2022,Tamil Nadu,3587861,3545467,38048
14-10-2022,Tamil Nadu,3588157,3545820,38048
15-10-2022,Tamil Nadu,3588449,3546178,38048
16-10-2022,Tamil Nadu,3588734,3546524,38048
17-10-2022,Tamil Nadu,3589013,3546850,38048
18-10-2022,Tamil Nadu,3589284,3547162,38048
19-10-2022,Tamil Nadu,3589537,3547463,38048
20-10-2022,Tamil Nadu,3589781,3547868,38048
21-10-2022,Tamil Nadu,3590016,3548276,38048
22-10-2022,Tamil Nadu,3590238,3548686,38048
23-10-2022,Tamil Nadu,3590452,3549088,38048
24-10-2022,Tamil Nadu,3590658,3549486,38048
25-10-2022,Tamil Nadu,3590856,3549869,38048
26-10-2022,Tamil Nadu,3591043,3550259,38048
27-10-2022,Tamil Nadu,3591226,3550645,38048
28-10-2022,Tamil Nadu,3591405,3551029,38048
29-10-2022,Tamil Nadu,3591571,3551409,38048
30-10-2022,Tamil Nadu,3591733,3551787,38048
31-10-2022,Tamil Nadu,3591891,3552111,38048
1/11/2022,Tamil Nadu,3592043,3552393,38048
2/11/2022,Tamil Nadu,3592187,3552647,38048
3/11/2022,Tamil Nadu,3592326,3552883,38048
4/11/2022,Tamil Nadu,3592454,3553097,38048
5/11/2022,Tamil Nadu,3592577,3553305,38048
6/11/2022,Tamil Nadu,3592696,3553509,38048
7/11/2022,Tamil Nadu,3592810,3553707,38048
8/11/2022,Tamil Nadu,3592919,3553898,38048
9/11/2022,Tamil Nadu,3593023,3554067,38048
10/11/2022,Tamil Nadu,3593119,3554209,38048
11/11/2022,Tamil Nadu,3593207,3554333,38048
12/11/2022,Tamil Nadu,3593291,3554454,38048
13-11-2022,Tamil Nadu,3593371,3554573,38048
14-11-2022,Tamil Nadu,3593447,3554688,38048
15-11-2022,Tamil Nadu,3593519,3554797,38048
16-11-2022,Tamil Nadu,3593586,3554901,38048
17-11-2022,Tamil Nadu,3593651,3554998,38048
18-11-2022,Tamil Nadu,3593713,3555086,38049
19-11-2022,Tamil Nadu,3593220,3555171,38049
20-11-2022,Tamil Nadu,3593818,3555254,38049
21-11-2022,Tamil Nadu,3593862,3555332,38049
22-11-2022,Tamil Nadu,3593904,3555406,38049
23-11-2022,Tamil Nadu,3593943,3555475,38049
24-11-2022,Tamil Nadu,3593975,3555541,38049
25-11-2022,Tamil Nadu,3594006,3555604,38049
26-11-2022,Tamil Nadu,3594035,3555666,38049
27-11-2022,Tamil Nadu,3594062,3555720,38049
28-11-2022,Tamil Nadu,3594087,3555770,38049
29-11-2022,Tamil Nadu,3594109,3555816,38049
30-11-2022,Tamil Nadu,3594128,3555859,38049
1/12/2022,Tamil Nadu,3594144,3555897,38049
2/12/2022,Tamil Nadu,3594159,3555932,38049
3/12/2022,Tamil Nadu,3594173,3555964,38049
4/12/2022,Tamil Nadu,3594186,3555994,38049
5/12/2022,Tamil Nadu,3594198,3556022,38049
6/12/2022,Tamil Nadu,3594209,3556048,38049
7/12/2022,Tamil Nadu,3594219,3556070,38049
8/12/2022,Tamil Nadu,3594219,3556070,38049
9/12/2022,Tamil Nadu,3594239,3556106,38049
10/12/2022,Tamil Nadu,3594247,3556121,38049
11/12/2022,Tamil Nadu,3594254,3556134,38049
12/12/2022,Tamil Nadu,3594262,3556146,38049
13-12-2022,Tamil Nadu,3594269,3556158,38049
14-12-2022,Tamil Nadu,3594269,3556158,38049
15-12-2022,Tamil Nadu,3594283,3556179,38049
16-12-2022,Tamil Nadu,3594237,3556188,38049
17-12-2022,Tamil Nadu,3594298,3556196,38049
18-12-2022,Tamil Nadu,3594305,3556203,38049
19-12-2022,Tamil Nadu,3594311,3556211,38049
20-12-2022,Tamil Nadu,3594316,3556218,38049
21-12-2022,Tamil Nadu,3594322,3556226,38049
22-12-2022,Tamil Nadu,3594328,3556234,38049
23-12-2022,Tamil Nadu,3594333,3556241,38049
24-12-2022,Tamil Nadu,3594341,3556249,38049
25-12-2022,Tamil Nadu,3594348,3556256,38049
26-12-2022,Tamil Nadu,3594358,3556262,38049
27-12-2022,Tamil Nadu,3594367,3556267,38049
28-12-2022,Tamil Nadu,3594377,3556273,38049
29-12-2022,Tamil Nadu,3594388,3556279,38049
31-12-2022,Tamil Nadu,3594415,3556292,38049
1/1/2023,Tamil Nadu,3594450,3556319,38049
2/1/2023,Tamil Nadu,3594444,3556309,38049
3/1/2023,Tamil Nadu,3594456,3556318,38049
4/1/2023,Tamil Nadu,3594466,3556328,38049
5/1/2023,Tamil Nadu,3594478,3556339,38049
6/1/2023,Tamil Nadu,3594487,3556352,38049
7/1/2023,Tamil Nadu,3594494,3556366,38049
8/1/2023,Tamil Nadu,3594501,3556381,38049
9/1/2023,Tamil Nadu,3594509,3556395,38049
10/1/2023,Tamil Nadu,3594515,3556407,38049
11/1/2023,Tamil Nadu,3594523,3556417,38049
12/1/2023,Tamil Nadu,3594531,3556429,38049
13-01-2023,Tamil Nadu,3594540,3556438,38049
14-01-2023,Tamil Nadu,3594550,3556445,38049
15-01-2023,Tamil Nadu,3594574,3556468,38049
16-01-2023,Tamil Nadu,3594566,3556460,38049
17-01-2023,Tamil Nadu,3594573,3556466,38049
18-01-2023,Tamil Nadu,3594578,3556474,38049
19-01-2023,Tamil Nadu,3594584,3556482,38049
20-01-2023,Tamil Nadu,3594589,3556491,38049
21-01-2023,Tamil Nadu,3594593,3556501,38049
22-01-2023,Tamil Nadu,3594593,3556501,38049
23-01-2023,Tamil Nadu,3594602,3556517,38049
24-01-2023,Tamil Nadu,3594609,3556524,38049
25-01-2023,Tamil Nadu,3594619,3556529,38049
26-01-2023,Tamil Nadu,3594629,3556535,38049
27-01-2023,Tamil Nadu,3594636,3556540,38049
28-01-2023,Tamil Nadu,3594642,3556544,38049
29-01-2023,Tamil Nadu,3594647,3556549,38049
30-01-2023,Tamil Nadu,3594651,3556553,38049
31-01-2023,Tamil Nadu,3594609,3556560,38049
1/2/2023,Tamil Nadu,3594659,3556570,38049
10/3/2020,Telengana,1,0,0
11/3/2020,Telengana,1,0,0
12/3/2020,Telengana,1,0,0
13-03-2020,Telengana,1,0,0
14-03-2020,Telengana,1,0,0
15-03-2020,Telengana,3,1,0
16-03-2020,Telengana,3,1,0
17-03-2020,Telengana,5,1,0
18-03-2020,Telengana,6,1,0
19-03-2020,Telengana,6,1,0
20-03-2020,Telengana,17,1,0
21-03-2020,Telengana,21,1,0
22-03-2020,Telengana,22,1,0
23-03-2020,Telengana,32,1,0
24-03-2020,Telengana,35,1,0
25-03-2020,Telengana,35,1,0
26-03-2020,Telengana,44,1,0
27-03-2020,Telengana,48,1,0
28-03-2020,Telengana,56,1,0
29-03-2020,Telengana,66,1,1
30-03-2020,Telengana,71,1,1
31-03-2020,Telengana,79,1,1
1/4/2020,Telengana,96,1,3
2/4/2020,Telengana,107,1,3
3/4/2020,Telengana,158,1,7
4/4/2020,Telengana,159,1,7
5/4/2020,Telengana,269,32,7
6/4/2020,Telengana,321,34,7
7/4/2020,Telengana,364,35,7
8/4/2020,Telengana,427,35,7
9/4/2020,Telengana,442,35,7
10/4/2020,Telengana,473,35,7
11/4/2020,Telengana,504,43,9
12/4/2020,Telengana,504,43,9
13-04-2020,Telengana,562,100,16
14-04-2020,Telengana,624,100,17
15-04-2020,Telengana,647,120,18
16-04-2020,Telengana,698,120,18
17-04-2020,Telengana,743,186,18
18-04-2020,Telengana,791,186,18
19-04-2020,Telengana,844,186,18
20-04-2020,Telengana,873,190,21
21-04-2020,Telengana,919,190,23
22-04-2020,Telengana,945,194,23
23-04-2020,Telengana,960,197,24
24-04-2020,Telengana,984,253,26
25-04-2020,Telengana,984,253,26
26-04-2020,Telengana,991,280,26
27-04-2020,Telengana,1002,280,26
28-04-2020,Telengana,1004,321,26
29-04-2020,Telengana,1012,367,26
30-04-2020,Telengana,1012,367,26
1/5/2020,Telengana,1039,441,26
2/5/2020,Telengana,1057,441,26
3/5/2020,Telengana,1063,458,28
4/5/2020,Telengana,1082,490,29
5/5/2020,Telengana,1085,585,29
6/5/2020,Telengana,1096,585,29
7/5/2020,Telengana,1107,628,29
8/5/2020,Telengana,1123,650,29
9/5/2020,Telengana,1133,700,29
10/5/2020,Telengana,1163,750,30
11/5/2020,Telengana,1196,750,30
12/5/2020,Telengana,1275,800,30
13-05-2020,Telengana,1326,830,32
14-05-2020,Telengana,1367,940,34
15-05-2020,Telengana,1414,950,34
16-05-2020,Telengana,1454,959,34
17-05-2020,Telengana,1509,971,34
18-05-2020,Telengana,1551,992,34
19-05-2020,Telengana,1597,1000,35
20-05-2020,Telengana,1634,1010,38
21-05-2020,Telengana,1661,1015,40
22-05-2020,Telengana,1699,1035,45
23-05-2020,Telengana,1761,1043,45
24-05-2020,Telengana,1813,1065,49
25-05-2020,Telengana,1854,1090,53
26-05-2020,Telengana,1920,1164,56
27-05-2020,Telengana,1991,1284,57
28-05-2020,Telengana,2098,1284,63
29-05-2020,Telengana,2256,1345,67
30-05-2020,Telengana,2425,1381,71
31-05-2020,Telengana,2499,1412,77
1/6/2020,Telengana,2698,1428,82
2/6/2020,Telengana,2792,1491,88
3/6/2020,Telengana,2891,1526,92
4/6/2020,Telengana,3020,1556,99
5/6/2020,Telengana,3147,1587,105
6/6/2020,Telengana,3290,1627,113
7/6/2020,Telengana,3496,1710,123
8/6/2020,Telengana,3650,1710,137
9/6/2020,Telengana,3742,1809,142
10/6/2020,Telengana,3920,1809,148
11/6/2020,Telengana,4111,1817,156
12/6/2020,Telengana,4320,1993,165
13-06-2020,Telengana,4484,2278,174
14-06-2020,Telengana,4737,2352,182
15-06-2020,Telengana,4974,2377,185
16-06-2020,Telengana,5193,2766,187
17-06-2020,Telengana,5406,3027,191
18-06-2020,Telengana,5675,3071,192
19-06-2020,Telengana,6027,3301,195
20-06-2020,Telengana,6526,3353,198
21-06-2020,Telengana,7072,3506,203
22-06-2020,Telengana,7802,3731,210
23-06-2020,Telengana,8674,4005,217
24-06-2020,Telengana,9553,4224,220
25-06-2020,Telengana,10444,4361,225
26-06-2020,Telengana,11364,4688,230
27-06-2020,Telengana,12349,4766,237
28-06-2020,Telengana,13436,4928,243
29-06-2020,Telengana,14419,5172,247
30-06-2020,Telengana,15394,5582,253
1/7/2020,Telengana,16339,7294,260
2/7/2020,Telengana,17357,8082,267
3/7/2020,Telengana,18570,9069,275
4/7/2020,Telengana,20462,10195,283
5/7/2020,Telengana,22312,11537,288
6/7/2020,Telengana,23902,12703,295
7/7/2020,Telengana,25733,14781,306
8/7/2020,Telengana,27612,16287,313
9/7/2020,Telengana,29536,17279,324
10/7/2020,Telengana,30946,18192,331
11/7/2020,Telengana,32224,19205,339
12/7/2020,Telengana,33402,20919,348
13-07-2020,Telengana,34671,22482,356
14-07-2020,Telengana,36221,23679,365
15-07-2020,Telengana,37745,24840,375
16-07-2020,Telengana,39342,25999,386
17-07-2020,Telengana,41018,27295,396
18-07-2020,Telengana,42496,28705,403
19-07-2020,Telengana,43780,30607,409
20-07-2020,Telengana,45076,32438,415
21-07-2020,Telengana,46274,34323,422
22-07-2020,Telengana,47705,37385,429
23-07-2020,Telengana,49259,37666,438
24-07-2020,Telengana,50826,39327,447
25-07-2020,Telengana,52466,40334,455
26-07-2020,Telengana,52466,40334,455
27-07-2020,Telengana,54059,41332,463
28-07-2020,Telengana,57142,42909,480
29-07-2020,Telengana,57142,42909,480
30-07-2020,Telengana,58906,43751,492
31-07-2020,Telengana,60717,44572,505
1/8/2020,Telengana,62703,45388,519
2/8/2020,Telengana,64786,46502,530
3/8/2020,Telengana,66677,47590,540
4/8/2020,Telengana,68946,49675,563
5/8/2020,Telengana,70958,50814,576
6/8/2020,Telengana,73050,52103,589
7/8/2020,Telengana,75257,53239,601
8/8/2020,Telengana,77513,54330,615
9/8/2020,Telengana,79495,55999,627
10/8/2020,Telengana,80751,57586,637
11/8/2020,Telengana,82647,59374,645
12/8/2020,Telengana,84544,61294,654
13-08-2020,Telengana,86475,63074,665
14-08-2020,Telengana,88396,64284,674
15-08-2020,Telengana,90259,66196,684
16-08-2020,Telengana,91361,68126,693
17-08-2020,Telengana,92255,70132,703
18-08-2020,Telengana,93937,72202,711
19-08-2020,Telengana,95700,73991,719
20-08-2020,Telengana,97424,75186,729
21-08-2020,Telengana,99391,76967,737
22-08-2020,Telengana,101865,78735,744
23-08-2020,Telengana,104249,80586,755
24-08-2020,Telengana,106091,82411,761
25-08-2020,Telengana,108670,84163,770
26-08-2020,Telengana,111688,85223,780
27-08-2020,Telengana,114483,86095,788
28-08-2020,Telengana,117415,87675,799
29-08-2020,Telengana,120166,89350,808
30-08-2020,Telengana,123090,90988,818
31-08-2020,Telengana,124963,92837,827
1/9/2020,Telengana,127697,95162,836
2/9/2020,Telengana,130589,97402,846
3/9/2020,Telengana,133406,100013,856
4/9/2020,Telengana,135884,102024,866
5/9/2020,Telengana,138395,104603,877
6/9/2020,Telengana,140969,107530,886
7/9/2020,Telengana,142771,110241,895
8/9/2020,Telengana,145163,112587,906
9/9/2020,Telengana,147642,115072,916
10/9/2020,Telengana,150176,117143,927
11/9/2020,Telengana,152602,119467,940
12/9/2020,Telengana,154880,121925,950
13-09-2020,Telengana,157096,124528,961
14-09-2020,Telengana,158513,127007,974
15-09-2020,Telengana,160571,129187,984
16-09-2020,Telengana,162844,131447,996
17-09-2020,Telengana,165003,133555,1005
18-09-2020,Telengana,167046,135357,1016
19-09-2020,Telengana,169169,137508,1025
20-09-2020,Telengana,171306,139700,1033
21-09-2020,Telengana,172608,141930,1042
22-09-2020,Telengana,174774,144073,1052
23-09-2020,Telengana,177070,146135,1062
24-09-2020,Telengana,179246,148139,1070
25-09-2020,Telengana,181627,150160,1080
26-09-2020,Telengana,183866,152441,1091
27-09-2020,Telengana,185833,154499,1100
28-09-2020,Telengana,187211,156431,1107
29-09-2020,Telengana,189283,158690,1116
30-09-2020,Telengana,191386,160933,1127
1/10/2020,Telengana,193600,163407,1135
2/10/2020,Telengana,195609,165844,1145
3/10/2020,Telengana,197327,167846,1153
4/10/2020,Telengana,199276,170212,1163
5/10/2020,Telengana,200611,172388,1171
6/10/2020,Telengana,202594,174769,1181
7/10/2020,Telengana,204748,177008,1189
8/10/2020,Telengana,206644,179075,1201
9/10/2020,Telengana,208535,180953,1208
10/10/2020,Telengana,210346,183025,1217
11/10/2020,Telengana,212063,185128,1222
12/10/2020,Telengana,213084,187342,1228
13-10-2020,Telengana,214792,189351,1233
14-10-2020,Telengana,216238,191269,1241
15-10-2020,Telengana,217670,193218,1249
16-10-2020,Telengana,219224,194653,1256
17-10-2020,Telengana,220675,196636,1265
18-10-2020,Telengana,222111,198790,1271
19-10-2020,Telengana,223059,200686,1275
20-10-2020,Telengana,224545,202577,1282
21-10-2020,Telengana,226124,204388,1287
22-10-2020,Telengana,227580,206105,1292
23-10-2020,Telengana,229001,207326,1298
24-10-2020,Telengana,230274,209034,1303
25-10-2020,Telengana,231252,210480,1307
26-10-2020,Telengana,231834,211912,1311
27-10-2020,Telengana,232671,213466,1315
28-10-2020,Telengana,234152,214917,1319
29-10-2020,Telengana,235656,216353,1324
30-10-2020,Telengana,237187,217401,1330
31-10-2020,Telengana,238632,218887,1336
1/11/2020,Telengana,240048,220466,1341
2/11/2020,Telengana,240970,221992,1348
3/11/2020,Telengana,242506,223413,1351
4/11/2020,Telengana,244143,224686,1357
5/11/2020,Telengana,245682,225664,1362
6/11/2020,Telengana,247284,226646,1366
7/11/2020,Telengana,248891,227583,1372
8/11/2020,Telengana,250331,229064,1377
9/11/2020,Telengana,251188,230568,1381
10/11/2020,Telengana,252455,232489,1385
11/11/2020,Telengana,253651,234234,1390
12/11/2020,Telengana,254666,235950,1393
13-11-2020,Telengana,255663,237172,1397
14-11-2020,Telengana,256713,238908,1401
15-11-2020,Telengana,257374,240545,1404
16-11-2020,Telengana,257876,242084,1407
17-11-2020,Telengana,258828,243686,1410
18-11-2020,Telengana,259776,245293,1415
19-11-2020,Telengana,260834,246733,1419
20-11-2020,Telengana,261728,247790,1423
21-11-2020,Telengana,262653,249157,1426
22-11-2020,Telengana,263526,250453,1430
23-11-2020,Telengana,264128,251468,1433
24-11-2020,Telengana,265049,252565,1437
25-11-2020,Telengana,266042,253715,1441
26-11-2020,Telengana,266904,254676,1444
27-11-2020,Telengana,267665,255378,1448
28-11-2020,Telengana,268418,256330,1451
29-11-2020,Telengana,269223,257278,1455
30-11-2020,Telengana,269816,258336,1458
1/12/2020,Telengana,270318,259230,1461
2/12/2020,Telengana,270883,260155,1462
3/12/2020,Telengana,271492,261028,1465
4/12/2020,Telengana,272123,261830,1467
5/12/2020,Telengana,272719,262751,1470
6/12/2020,Telengana,273341,263744,1472
7/12/2020,Telengana,273858,264606,1474
8/12/2020,Telengana,274540,265367,1477
9/12/2020,Telengana,275261,266120,1480
10/12/2020,Telengana,275904,266925,1482
11/12/2020,Telengana,276516,267427,1485
12/12/2020,Telengana,277151,267992,1489
13-12-2020,Telengana,277724,268601,1493
14-12-2020,Telengana,278108,269232,1496
15-12-2020,Telengana,278599,269828,1499
16-12-2020,Telengana,279135,270450,1502
17-12-2020,Telengana,279644,270967,1505
18-12-2020,Telengana,280195,271649,1506
19-12-2020,Telengana,280822,272370,1510
20-12-2020,Telengana,281414,273013,1513
21-12-2020,Telengana,281730,273625,1515
22-12-2020,Telengana,282347,274260,1518
23-12-2020,Telengana,282982,274833,1522
24-12-2020,Telengana,283556,275217,1524
25-12-2020,Telengana,284074,275708,1527
26-12-2020,Telengana,284391,276244,1529
27-12-2020,Telengana,284863,276753,1531
28-12-2020,Telengana,285068,277304,1533
29-12-2020,Telengana,285465,277931,1535
30-12-2020,Telengana,285939,278523,1538
31-12-2020,Telengana,286354,278839,1541
1/1/2021,Telengana,286815,279456,1544
2/1/2021,Telengana,287108,279991,1546
3/1/2021,Telengana,287502,280565,1549
4/1/2021,Telengana,287740,281083,1551
5/1/2021,Telengana,287993,281400,1554
6/1/2021,Telengana,288410,281872,1556
7/1/2021,Telengana,288789,282177,1559
8/1/2021,Telengana,289135,282574,1561
9/1/2021,Telengana,289433,283048,1563
10/1/2021,Telengana,289784,283463,1565
11/1/2021,Telengana,290008,283924,1566
12/1/2021,Telengana,290309,284217,1568
13-01-2021,Telengana,290640,284611,1571
14-01-2021,Telengana,290916,284849,1572
15-01-2021,Telengana,291118,285102,1574
16-01-2021,Telengana,291367,285519,1575
17-01-2021,Telengana,291666,285898,1577
18-01-2021,Telengana,291872,286244,1579
19-01-2021,Telengana,292128,286542,1581
20-01-2021,Telengana,292395,286893,1583
21-01-2021,Telengana,292621,287117,1584
22-01-2021,Telengana,292835,287468,1586
23-01-2021,Telengana,293056,287899,1588
24-01-2021,Telengana,293253,288275,1589
25-01-2021,Telengana,293401,288577,1590
26-01-2021,Telengana,293590,288926,1592
27-01-2021,Telengana,293737,289325,1593
28-01-2021,Telengana,293923,289631,1594
29-01-2021,Telengana,294120,289987,1596
30-01-2021,Telengana,294306,290354,1598
31-01-2021,Telengana,294469,290630,1599
1/2/2021,Telengana,294587,290894,1601
2/2/2021,Telengana,294739,291115,1602
3/2/2021,Telengana,294924,291312,1604
4/2/2021,Telengana,295101,291510,1606
5/2/2021,Telengana,295270,291699,1607
6/2/2021,Telengana,295431,291846,1608
7/2/2021,Telengana,295581,292032,1610
8/2/2021,Telengana,295682,292229,1611
9/2/2021,Telengana,295831,292415,1612
10/2/2021,Telengana,295988,292578,1613
11/2/2021,Telengana,296134,292696,1613
12/2/2021,Telengana,296277,292848,1614
13-02-2021,Telengana,296428,293033,1614
14-02-2021,Telengana,296574,293210,1616
15-02-2021,Telengana,296673,293379,1618
16-02-2021,Telengana,296802,293540,1619
17-02-2021,Telengana,296950,293690,1620
18-02-2021,Telengana,297113,293791,1622
19-02-2021,Telengana,297278,293940,1623
20-02-2021,Telengana,297435,294097,1623
21-02-2021,Telengana,297598,294243,1624
22-02-2021,Telengana,297712,294386,1625
23-02-2021,Telengana,297861,294537,1627
24-02-2021,Telengana,310529,294683,1629
25-02-2021,Telengana,298264,294782,1630
26-02-2021,Telengana,298453,294911,1632
27-02-2021,Telengana,298631,295059,1633
28-02-2021,Telengana,298807,295222,1634
1/3/2021,Telengana,298923,295387,1634
2/3/2021,Telengana,299086,295544,1635
3/3/2021,Telengana,299254,295707,1635
4/3/2021,Telengana,299406,295821,1637
5/3/2021,Telengana,299572,295970,1639
6/3/2021,Telengana,299742,296166,1640
7/3/2021,Telengana,299900,296373,1641
8/3/2021,Telengana,300011,296562,1642
9/3/2021,Telengana,300153,296740,1644
10/3/2021,Telengana,300342,296916,1646
11/3/2021,Telengana,300342,296916,1646
12/3/2021,Telengana,300536,297032,1649
13-03-2021,Telengana,300933,297363,1652
14-03-2021,Telengana,301161,297515,1653
15-03-2021,Telengana,301318,297681,1654
16-03-2021,Telengana,301522,297851,1656
17-03-2021,Telengana,301769,298009,1659
18-03-2021,Telengana,302047,298120,1662
19-03-2021,Telengana,302360,298262,1664
20-03-2021,Telengana,302724,298451,1666
21-03-2021,Telengana,303118,298645,1669
22-03-2021,Telengana,303455,298826,1671
23-03-2021,Telengana,303867,299042,1674
24-03-2021,Telengana,304298,299270,1676
25-03-2021,Telengana,304791,299427,1680
26-03-2021,Telengana,305309,299631,1683
27-03-2021,Telengana,305804,299878,1685
28-03-2021,Telengana,306339,300156,1688
29-03-2021,Telengana,306742,300469,1690
30-03-2021,Telengana,307205,300833,1694
31-03-2021,Telengana,307889,301227,1697
1/4/2021,Telengana,308776,301564,1701
2/4/2021,Telengana,309741,301876,1706
3/4/2021,Telengana,310819,302207,1712
4/4/2021,Telengana,312140,302500,1717
5/4/2021,Telengana,313237,302768,1723
6/4/2021,Telengana,314735,303013,1729
7/4/2021,Telengana,316649,303298,1734
8/4/2021,Telengana,319054,303601,1741
9/4/2021,Telengana,321182,303964,1746
10/4/2021,Telengana,324091,304548,1752
11/4/2021,Telengana,327278,305335,1759
12/4/2021,Telengana,329529,305900,1765
13-04-2021,Telengana,332581,306678,1772
14-04-2021,Telengana,334738,307499,1780
15-04-2021,Telengana,338045,308396,1788
16-04-2021,Telengana,341885,309594,1797
17-04-2021,Telengana,346331,311008,1809
18-04-2021,Telengana,351424,312563,1824
19-04-2021,Telengana,355433,314441,1838
20-04-2021,Telengana,361359,316650,1856
21-04-2021,Telengana,367901,319537,1876
22-04-2021,Telengana,373468,321788,1899
23-04-2021,Telengana,379494,324840,1928
24-04-2021,Telengana,387106,326997,1961
25-04-2021,Telengana,395232,330304,1999
26-04-2021,Telengana,401783,334144,2042
27-04-2021,Telengana,411905,340590,2094
28-04-2021,Telengana,419966,345683,2150
29-04-2021,Telengana,427960,349692,2208
30-04-2021,Telengana,435606,355618,2261
1/5/2021,Telengana,443360,362160,2312
2/5/2021,Telengana,450790,367727,2368
3/5/2021,Telengana,456485,373933,2417
